epoch,train_loss,train_time,val_loss,avg_precision,avg_recall,avg_f1,background_precision,background_recall,background_f1,viviendas precarias_precision,viviendas precarias_recall,viviendas precarias_f1,valid_time
235,0.375469833612442,0:00:22.477689,1.6919432878494263,0.8522229194641113,0.9032931923866272,0.877015233039856,0.9095602035522461,0.9920876622200012,0.9490332007408142,0.28936120867729187,0.03162720054388046,0.05702190101146698,0:00:02.234141
236,0.4032916724681854,0:00:22.989707,0.5713036060333252,0.8992277979850769,0.4947313964366913,0.638291597366333,0.9762932062149048,0.45429229736328125,0.6200572848320007,0.14270208775997162,0.8917089104652405,0.2460312694311142,0:00:02.282441
237,0.4078880250453949,0:00:23.098897,0.9115557670593262,0.8548314571380615,0.4087650775909424,0.5530645847320557,0.9311030507087708,0.3763883411884308,0.5360743999481201,0.1060975044965744,0.726597249507904,0.18515825271606445,0:00:02.311338
238,0.4533548057079315,0:00:23.732314,0.7294377088546753,0.9110937118530273,0.28608790040016174,0.4354442059993744,0.9923719167709351,0.21501624584197998,0.3534506857395172,0.11321156471967697,0.9837753176689148,0.203055739402771,0:00:02.954524
239,0.39041486382484436,0:00:25.499362,0.5630291700363159,0.909939706325531,0.4673703908920288,0.6175499558448792,0.9880989789962769,0.41814908385276794,0.587624192237854,0.1426752507686615,0.9505599141120911,0.24811016023159027,0:00:02.347965
240,0.3962721824645996,0:00:50.444845,0.46163076162338257,0.9067168235778809,0.6518675684928894,0.7584565281867981,0.9794111251831055,0.6296402812004089,0.7665095925331116,0.1931004375219345,0.8700656294822693,0.31605610251426697,0:00:05.664465
241,0.3833949565887451,0:00:51.280253,0.5325993895530701,0.9027482867240906,0.7745799422264099,0.833767294883728,0.9686525464057922,0.7767542004585266,0.8621542453765869,0.25578778982162476,0.7532355785369873,0.3818909823894501,0:00:05.598460
242,0.3921094238758087,0:00:42.554322,0.7979294061660767,0.8973418474197388,0.8972046971321106,0.8972732424736023,0.943500816822052,0.9432153105735779,0.9433580040931702,0.44421398639678955,0.4455336928367615,0.4448728561401367,0:00:02.459440
243,0.39677536487579346,0:00:45.237164,0.4607713222503662,0.903659462928772,0.6386626362800598,0.748395562171936,0.9768341183662415,0.6164739727973938,0.7559025287628174,0.1853281855583191,0.8564817905426025,0.30472007393836975,0:00:05.618040
244,0.3999079167842865,0:00:51.367758,1.744598150253296,0.8705986142158508,0.9075167179107666,0.8886744379997253,0.9088706970214844,0.9981797337532043,0.9514340162277222,0.4948943555355072,0.01750769279897213,0.03381898254156113,0:00:05.550591
245,0.4293518364429474,0:00:50.874016,0.5895982980728149,0.9008501768112183,0.41655975580215454,0.569690465927124,0.9794598817825317,0.3647758662700653,0.5315783619880676,0.1291642189025879,0.9249056577682495,0.22667324542999268,0:00:05.592735
246,0.42084619402885437,0:00:51.021701,0.6860314607620239,0.8893867135047913,0.8491407036781311,0.8687978386878967,0.9481518864631653,0.8820039629936218,0.9138825535774231,0.31250786781311035,0.5265324711799622,0.39222317934036255,0:00:05.619548
247,0.38233527541160583,0:00:51.198394,0.6566978693008423,0.9165202379226685,0.4219556152820587,0.5778675079345703,0.9959853291511536,0.36454111337661743,0.5337310433387756,0.13643692433834076,0.9855753183364868,0.2396923303604126,0:00:05.637341
248,0.40046611428260803,0:00:51.643709,0.8977649211883545,0.9166274070739746,0.3237656056880951,0.4785135090351105,0.9978017210960388,0.2554420828819275,0.4067533314228058,0.11976495385169983,0.9944755434989929,0.213783860206604,0:00:05.760158
249,0.38605615496635437,0:00:51.501425,0.686508059501648,0.9173600673675537,0.3860369920730591,0.5434029698371887,0.9975545406341553,0.32428911328315735,0.4894619286060333,0.13011670112609863,0.9921959638595581,0.23006291687488556,0:00:05.645355
250,0.3698926866054535,0:00:50.945148,0.48059678077697754,0.9045895934104919,0.7729808688163757,0.8336227536201477,0.9705581068992615,0.7733135223388672,0.8607808351516724,0.2569981813430786,0.7697156071662903,0.3853371739387512,0:00:05.654971
251,0.37750932574272156,0:00:32.719275,1.1800813674926758,0.9035108089447021,0.91802579164505,0.9107104539871216,0.9234771728515625,0.9918649792671204,0.9564502239227295,0.7075073719024658,0.19317007064819336,0.30348101258277893,0:00:02.513186
252,0.3494873046875,0:00:24.463643,1.7290576696395874,0.8809724450111389,0.9086366891860962,0.8945907354354858,0.9105564951896667,0.9972934126853943,0.9519532918930054,0.590555727481842,0.03832260146737099,0.07197459042072296,0:00:02.396885
253,0.3530978262424469,0:00:23.815657,1.9723472595214844,0.8368611335754395,0.8963029980659485,0.8655627369880676,0.9082368612289429,0.9852875471115112,0.9451945424079895,0.13618923723697662,0.022770587354898453,0.03901751711964607,0:00:02.374960
254,0.42444849014282227,0:00:23.567061,0.558387279510498,0.8941233158111572,0.5976136326789856,0.716400146484375,0.9685227274894714,0.5753216743469238,0.7218500971794128,0.16376826167106628,0.8164463639259338,0.27281373739242554,0:00:02.434105
255,0.4123869240283966,0:00:24.545536,0.6231974959373474,0.9143661856651306,0.4200853705406189,0.5756849646568298,0.9937334060668945,0.36330199241638184,0.5320794582366943,0.13524363934993744,0.9775096774101257,0.23761236667633057,0:00:02.576861
256,0.4088575839996338,0:00:23.775919,0.9811472296714783,0.8599634170532227,0.8851093649864197,0.8723552227020264,0.918348491191864,0.9586396217346191,0.9380615949630737,0.2868161201477051,0.16328679025173187,0.2081003338098526,0:00:02.568773
